"comment_id","comment","post_id"
"1047","بكام السعر","48"
"1048","ريتال ياسر\n\nsafwatoys.com/index.php?route=product/search&search=W71-…See More","48"
"1049","ممكن اعرف الاسعار فين ،مفيش اى لينك شغال","48"
"1050","بكام","48"
"1051","بكام لو سمحتي","48"
"1052","في ليجو عدد القطع ٢٠ قطعه مثلا حاجه صغيره لطفل ٤ او ٥ سنين","48"
"1053","التوصيل الإسماعيلية بكام من فضلك","48"
"1054","فى توصيل لسوهاج","48"
"1055","بكام","48"
"1056","بكام","48"
"1057","م","48"
"1058","ممكن اعرف الاسعار","48"
"1059","حلو جدا","48"
"1060","تم","48"
"1061","بكام","48"
"1062","بكم","48"
"1063","بكام السلم والثعبان والتوصيل أزاي","49"
"1064","في شحن لاسكندرية\nأو فرع ليكم\nلأن مفيش معرض الكتابالشهر ده واحنا بنستناكم كل سنة","49"
"1065","مفيش طاوله؟؟","49"
"1066","بكام لعبة السلم والتعبان","49"
"1067","٥٠ج","49"
"1068","بكان","49"
"1069","هل متاح بيت اطفال لعبه مكون من نوم . سفره . مطبخ ... الخ ؟ وإذا كان متاح بكام من فضلك؟","49"
"1070","نظامكم في طلب الاوردر وحش","49"
"1071","لو سمحت ايه الالعاب المناسبة لطفلة سن ٧ سنوات ممكن تتلعب بفرد او مجموعة اقصى حاجة ٤ افراد","49"
"1072","بكام منوبولى بالعربى","49"
"1073","المكان فين وله التعامل على النت فقط","49"
"1074","بنتاجو توصيل اسكندرية كام","49"
"1075","شركة الشحن بتاخد 50 جنيه على الاوردر","49"
"1076","فى توصيل للمنازل","49"
"1077","فيه أن شاء الله\nأهلا بحضرتك\nيمكنك زيارة الموقع الإلكتروني للشركة. Www.safwatoys.com …See More","49"
"1078","لعبه الثعبان بكام وحجمها ايه","49"
"1079","أهلا بحضرتك يمكنك زيارة الموقع الإلكتروني للشركة www.safwatoys.com\nللتواصل واتس آب 01001444798\nللاتصال على رقم الشركه 0226786399","49"
"1080","ايه العاب سن7 و 4","49"
"1081","بكام المجموعة ديه وفي توصيل لاسوان","49"
"1082","الصفوة لتنمية المهارات متشكرة جدا","49"
"1083","ممكن لو سمحتم لعب لسن فوق 7 سنين واسعارهم","49"
"1084","التوصيل كام لو سمحت اسكندرية","49"
"1085","كنت عاوزة لعبة مونوبلى توصيل ل سوهاج موجود","49"
"1086","هو ممكن الطلب جمله","49"
"1087","المحبه للقاء ربها\n\nأهلا بحضرتك …See More","49"
"1088","م","49"
"1089","كلمتكم ماسبمجر وواتس اب ومش بتردو خالص وبتشوفو الرسايل ومفيش رد عيب وآلله","49"
"1090","لو سمحت انا اشتريت من عندكم لعبة بيراميد ويسدوم\nومش عارفين نلعبها","49"
"1091","لَوٌ سِمًحًتي في شطرنج او ضمنة","49"
"1092","مريم الباير أهلا بحضرتك\nيمكنك زيارة الموقع الإلكتروني للشركة. Www.safwatoys.com\nاو التواصل مع المبيعات واتس آب 01001444798…See More","49"
"1093","أهلا بحضرتك يمكنك زيارة الموقع الإلكتروني للشركة www.safwatoys.com\nللتواصل واتس آب 01001444798\nللاتصال على رقم الشركه 0226786399","49"
"1094","مافيش حاجه تناسب سن ٣ سنوات","49"
"1095","بكام بنتاجو لو سمحت","49"
"1096","من فضلك فى بازل ١٥٠٠ قطعة","49"
"1097","الصفوة لتنمية المهارات شكرا","49"
"1098","ليكم فروع بأسيوط","49"
"1099","ممكن اعرف اسعار كل لعبة","49"
"1100","بكام","49"
"1101","1234567890كنزي","49"
"1102","بكام","49"
"1103","ف شحن محافظات","49"
"1104","العنوان فين","49"
"1105","ابواحمدياسر احمد\n\nأهلا بحضرتك …See More","49"
"1106","ممكن تفاصيل بالاسعار","49"
"1107","لو سمحت ف بازل قطع كتير للسن الكبير وسعره كام","50"
"1108","ممكن كتالوج","50"
"1109","في توصيل للشروق ؟","50"
"1110","كام سعر الشحن للبحيره","50"
"1111","م","50"
"1112","ابو حميد سلامة وعليكم السلام ورحمة الله وبركاته\nأهلا بحضرتك للتواصل واتس اب 01001444797","50"
"1113","الاقي عندكم تربيزات اطفال؟","50"
"1114","هل فاتحين يوم السبت؟","50"
"1115","الصفوة لتنمية المهارات شكرا جزيلا لردكم","50"
"1116","العنوان","50"
"1117","هتفتحوا بكرة ااسبت ؟","50"
"1118","ممكن الكتالوج","50"
"1119","ياسمين بدر\n\nللتواصل واتس اب …See More","50"
"1120","ممكن كتالوج","50"
"1121","الشحن لبورسعيد كام","50"
"1122","في شحن لبرة مصر الامارات،؟","50"
"1123","فاطمة سرور ان شاء الله","50"
"1124","الطلب الأوراد صعب جدا","51"
"1125","انتوا شغالين الجمعة","51"
"1126","هي دي الاشكال المتاحه يا فندم والا الصور للاعلان؟","51"
"1127","كم واحده٤٥","51"
"1128","بكام","52"
"1129","بكام","52"
"1130","صندوق البوسطه R18-1","53"
"1131","صندوق البوسطه R18-1","53"
"1132","بكام","53"
"1133","بكام","54"
"1134","بكام","54"
"1135","غدير الجنان وعليكم السلام ورحمة الله وبركاته\nأهلًا بحضرتك\nللتواصل واتس أب …See More","54"
"1136","ياريت كل لعبة تنزل بالرابط بتاعها بنعمل سيرش على الموقع مبنلاقيهاش","54"
"1137","مفيش دفع عند الاستلام للاوردر ؟؟؟؟","54"
"1138","سعرها كام ومنين","54"
"1139","بكام لو سمحتي","54"
"1140","بكام","54"
"1141","السعر","54"
"1142","ممكن صوره لشكل القلم بالماسك علشان الفكره توصل","55"
"1143","هيبقي متوفر فالمعرض؟؟","55"
"1144","عايزه الماسك ده أكلم مين","55"
"1145","بتاع ايه دى اصلا ؟","55"
"1146","العاب البازل","57"
"1147","العاب البازل","57"
"1148","هتكون موجودين ف معرض زايد","57"
"1149","منى مني احمد","57"
"1150","فى فرع فى الكويت","57"
"1151","أشغال يدوية و فنون","59"
"1152","أشغال يدوية و فنون","59"
"1153","محتاجة صندوق الرسم\nانا من الباجور محافظة المنوفية","59"
"1154","الخصم لحد امتا ؟","60"
"1155","ادخلى على اللينك كده\nMoon Mansy","60"
"1156","العاب جماعيه","61"
"1157","العاب جماعيه","61"
"1158","المطابقة و التصنيف","62"
"1159","المطابقة و التصنيف","62"
"1160","التركيب و البناء","63"
"1161","التركيب و البناء","63"
"1162","السعر لو سمحت","65"
"1163","ممكن الاسعار","66"
"1164","ممكن اعرف سعر كل مجموعه و هل في مجموعات أخرى ؟","66"
"1165","ممكن الكتالوج بى دى اف","68"
"1166","العاب البيبي","70"
"1167","العاب البيبي","70"
"1168","آية شطا اهى الصفحة","70"
"1169","ممكن الكتالوج","71"
"1170","ممكن كتالوج الاسعار","71"
"1171","محمود حجاج للتواصل مع المبيعات وطلب الكتالوج واتس آب 01001444798","71"
"1172","فى عندكم كتب الكلمات التقاطعة","71"
"1173","منى مني احمد","71"
"1174","م","71"
"1175","مجسمات مزرعه W42-24","72"
"1176","مجسمات مزرعه W42-24","72"
"1177","ماسك القلم W53-37","73"
"1178","ماسك القلم W53-37","73"
"1179","هل متاح التوصيل لجدة وهل لديكم البرج الوردى وادوات الحساب","74"
"1180","المكان فين لو سمحت","75"
"1181","ممكن تكتبوا الأسعار","75"
"1182","مش عارفة اوصل للكتب القماش علي الموقع","75"
"1183","عاوزة رقم للواتس لمعرفة العروض","75"
"1184","ممكن كتالوج","75"
"1185","ممكن كتالوج الاسعار","75"
"1186","ممكن كتالوج اسعار","75"
"1187","هو المعرض آخر يوم امته","76"
"1188","هو لسه شغال","76"
"1189","رائع فعلا حلو اوي بجد\nو فعلا الخصومات حلوة اوي","77"
"1190","موجودين لى امته و المعرض مكانه فين","77"
"1191","عندكم فيزا؟؟","77"
"1192","لو سمحت كتب الطاقة الكامنة موجودة وبكم","77"
"1193","متوفر توصيل العاشر من رمضان؟؟","77"
"1194","جميل","77"
"1195","ممكن اعرف مكان المعرض وين ؟","77"
"1196","نشوى الحلو بصي","77"
"1197","انا نسيت كتاب وأنا بحاسب","77"
"1198","ممكن اعرف الحاجات دي متوفرة بعد انتهاء المعرض وفين العنوان بتاعكم من فضلك","77"
"1199","م","77"
"1200","الصفوة لتنمية المهارات","78"
"1201","الاسعار من كام","78"
"1202","ينفع كدا تصورونا من غير ماتقولوا 🙊🙊بس عموما الصفوة دايما متألقين وفريق العمل كان هايل ومتعاون جدا","78"
"1203","يارب يكون الخصم كويس\nنلتقي الجمعة القادمة ان شاء الله","79"
"1204","ما شاء الله الحاجات جميله انا اشتريت منها امبارح واسعار فعلا ممتازة\nجزاكم الله خيرا","79"
"1205","نورا حسني شرفتينا يافندم","79"
"1206","طيب المحل شغال عادى ؟؟ اللى جنب مستشفى الوطنى للعيون و يا ريت مواعيده","79"
"1207","هو المعرض بيفتح الساعة كام ال صبح","79"
"1208","السلام عليكم إلى متى متواصل المعرض","79"
"1209","على حسن الفقيه إلى ٤ فبراير","79"
"1210","هو المعرض شغال الجمعة","79"
"1211","مواعيده امتى الايام؟","79"
"1212","ف كتب قماش","79"
"1213","كام الخصم!!","79"
"1214","هتيجوا طنطا امتي؟","79"
"1215","الخصم قد ايه يعنى ؟؟ المحل أثناء فترة المعرض شغال فيه الخصم و لا لا","79"
"1216","انا جبت لعبه كونكت فور من عندكم ومش عارفه اركبها هصورها وياريت حد يتواصل معايا من الادمن الصفوة لتنمية المهارات","79"
"1217","الحاجات الجديدة هتنزل امتي؟","79"
"1218","م","79"
"1219","الصفوة لتنمية المهارات","80"
"1220","الصفوة لتنمية المهارات","81"
"1221","عنوان لو سمحت","82"
"1222","عندي شغل بازل الحروف والارقام","82"
"1223","اﻻسعار لو سمحت","82"
"1224","لو عاوزه اطلب اوردر لو سمحت اتواصل مع مين","82"
"1225","العنوان لو سمحت","82"
"1226","لوسمحت مكانكم فين ف المعرض بأذن الله!؟","82"
"1227","موجودين بمعرض الكتاب وفين مكانكم","82"
"1228","هتبقوا موجودين من يوم الخميس؟؟","83"
"1229","ممكن الأسعار","83"
"1230","موجودين فى معرض الكتاب؟","83"
"1231","متوفره؟؟","83"
"1232","فتحية ناصر أن شاء الله هتنزل الاسبوع القادم على الموقع الإلكتروني\nWww.safwatoys.com","83"
"1233","وااااو فينجر 😍 Ahmed Ibrahim الصفوة في المعرض السنادي","83"
"1234","بكام الفينجر","83"
"1235","ممكن اسعار الصوابع","83"
"1236","انا عايزة دول اطلب ازاااااي","83"
"1237","الصفوة لتنمية المهارات","84"
"1238","إن شاء الله نلتقي يوم الجمعة 31 يناير","84"
"1239","ممكن قايمه المنتجات المشاركه بالمعرض باسعارها وشكرا","84"
"1240","عداد الأرقام بكام","84"
"1241","م","84"
"1242","ممكن قائمة الألعاب واسعارها\nهل هيكون متاح الدفع عن طريق الفيزا ولا لازم كاش؟","84"
"1243","عوزين نروح طيبAmira Moaz","84"
"1244","ممكن فكرة عن العروض والخصومات","84"
"1245","لو سمحت ايه هي العروض والخصومات؟","84"
"1246","ممكن اعرف عنوان المعرض","84"
"1247","الصفوة لتنمية المهارات امتداد الثورة فيها عروض","84"
"1248","بص دا آخر طلب وأهم واحد بالله عليك Abd Elazeem Salah 😂حتي الكتب اللي عايزاها عندهم","84"
"1249","قاعه الطفل اهو Sara Mosad","84"
"1250","ممكن العنوان بالظبط","84"
"1251","في ليكم مكان غير معرض الكتاب او ينفع نعمل اوردرات اونلاين ؟","84"
"1252","لوسمحت في لوحه الكترونيه زي سبورة فيها صوت حيوانات ؟ وسعرها كام لوسمحت","84"
"1253","آيه أيمن موجود أن شاء الله\nتشرفونا يافندم معرض الكتاب بأرض المعارض محور المشير\nجناح الصفوة لتنمية المهارات D-50 قاعة الطفل رقم 3 للتواصل 01001444798…See More","84"
"1254","فيه ألعاب مهاريه لعمر ٦ شهور ؟؟؟","84"
"1255","يااارب يكرمني بشي طلعة عمصر\nحلمي زوركم واجي اخد من عنكم 😩😩😩😩😩😩😩😩😩نسيبة الأيوبي خديييني","84"
"1256","ربى طالب امييييييييييين","84"
"1257","المعرض لغاية يوم ايه؟","84"
"1258","في جملة؟","84"
"1259","إن شاء الله المعرض هيبدا امتي","84"
"1260","فين المكان؟؟؟","84"
"1261","الصفوة لتنمية المهارات العروض موجوده في الشركه ؟؟؟","84"
"1262","هتيجو امتي اسكندريه","84"
"1263","حسناء حرحش أن شاء الله في مارس","84"
"1264","هو المكان المخصص للأطفال صالة كام","84"
"1265","امتى الافتتاح ؟","84"
"1266","هو المعرض هيقام فين","84"
"1267","م","84"
"1268","متنسوش ليجو تناسب عمر ٤_ ٥ سنوات 😊","84"
"1269","هل ي العاب تناسب سن سنه","84"
"1270","الصفوة لتنمية المهارات زي ايه لو سمحت","84"
"1271","عايزين نروح ده Haitham El Zeny","84"
"1272","عايزه اروح عشان اجيب الالعاب لرحيم Mohamed Mostafa","84"
"1273","شيماء إسماعيل تشرفونا","84"
"1274","م","84"
"1275","فين المكان","84"
"1276","م","84"
"1277","بجد اكتر من روعۃ واسعار هايلۃ ارخص من اي مكان في المعرض كله بالتوفيق والناس اكتر من ذوق وبيساعدوك تختار","84"
"1278","المعرض فى ارض المعارض مدينة نصر ولا بالتجمع ؟؟؟","84"
"1279","ممكن المكان بالضبط...أرض المعا ض فى مدينة نصر ولا فعلآ تم نقله للتجمع الخامس","84"
"1280","جبت من عندكوا اكسليفون السنة اللي فاتت و لحد دلوقتي بحالته زي ما هو رغم انه اتمرمط مرمطة ما يعلم بيها الا ربنا 😍\nشكراً ع الجودة و السعر بجد❤️","84"
"1281","بجد عروضكم تحفة وانا امبارح كنت عندكم واشتريت حاجات بجد تحفة من عندكم وسعرعا كويس غير تخفيضاتكم. ممكن اعرف مكانكم فين. بعد مايخلص المعرض","84"
"1282","حلوين قوي","85"
"1283","تحفه","85"
"1284","انتو ف صالة كام فالمعرض ان شاء الله","85"
"1285","ياريت اسعار المجموعة و كل وحدة على حدة كام","85"
"1286","الاسعار كل حاجه ايه من فضلك","85"
"1287","الاسعار","85"
"1288","ام عبد الرحمن\nللتواصل مع المبيعات واتس آب 01001444798\nلمشاهدة المنتجات وتحميل الكتالوج بالأسعار الموقع الإلكتروني www.safwatoys.com","85"
"1289","واااو انا عايزاهم كلهم ... كلهم حاجه واحده ولا كل حاجه لوحدها واسعارهم ايه د وليد","85"
"1290","ممكن العنوان و الاسعار","85"
"1291","هي سعر المخترع الصغير كام لو سمحتم","85"
"1292","بكام المنظار","85"
"1293","في ميكروسكوب","85"
"1294","ميكانو جرار بلاستيك W12-10","86"
"1295","ميكانو جرار بلاستيك W12-10","86"
"1296","اذا سمحتم عايزه اشترى لعب من عندكم وتوصلى للبيت ولكن الدفع كاش ليس عن طريق الفيزا هل متاح؟؟","86"
"1297","ضحى الأسلام متاح يافندم تواصلي مع المبيعات علي الواتس اب ٠١٠٠١٤٤٤٧٩٨","86"
"1298","بكام","86"
"1299","كتاب بازل خشب W6-4","87"
"1300","كتاب بازل خشب W6-4","87"
"1301","سعر 42 جنيه هو سعر القطعة","87"
"1302","متوفر عندكم اون لاين ولا لا","87"
"1303","حقيبة فوم W50-51","88"
"1304","حقيبة فوم W50-51","88"
"1305","صيد سمك بلاستيك W5-9","89"
"1306","صيد سمك بلاستيك W5-9","89"
"1307","بكام","89"
"1308","عامله كام بعد الخصم","89"
"1309","بكان","89"
"1310","بكم","89"
"1311","ليجو W71-9","90"
"1312","ليجو W71-9","90"
"1313","بكام؟","90"
"1314","علبة ماجك W74-1","91"
"1315","علبة ماجك W74-1","91"
"1316","المبتكر الصغير 500 جرام بيت W48-9","92"
"1317","المبتكر الصغير 500 جرام بيت W48-9","92"
"1318","بكام","92"
"1319","هيلكوبتر كبير W28-5","93"
"1320","هيلكوبتر كبير W28-5","93"
"1321","كروت خورشيد من لاينتمي R14-8","94"
"1322","كروت خورشيد من لاينتمي R14-8","94"
"1323","المجموعات كاملة بكم سعرها وهل يوجد خصومات والخامة وممكن العنوان","94"
"1324","المجموعه كاملة بكام لو سمحت","94"
"1325","مساطر التهيئة للكتابه R23-1","96"
"1326","مساطر التهيئة للكتابه R23-1","96"
"1327","بكام مساطر التهيئة وهل متوفرة فى المعرض","96"
"1328","كتاب بازل W6-5","97"
"1329","كتاب بازل W6-5","97"
"1330","ليجو W71-10","99"
"1331","ليجو W71-10","99"
"1332","ممكن التفاصيل لشكل الليجو لان الصورة فيها اشكال كتير مش واضحة","99"
"1333","في ليجو ١٠٠٠ قطعه","99"
"1334","المبتكر الصغير 500 جرام مسامير W48-8","100"
"1335","المبتكر الصغير 500 جرام مسامير W48-8","100"
"1336","فيزبا W28-11","101"
"1337","فيزبا W28-11","101"
"1338","كروت خورشيد ما الاختلاف R14-7","102"
"1339","كروت خورشيد ما الاختلاف R14-7","102"
"1340","الصفوة لتنمية المهارات","103"
"1341","ان شاء الله حتكونوا موجودين في معرض اسكندرية؟","103"
"1342","إيمان سعيدعوني أن شاء الله","103"
"1343","ممكن اشوف الفايل اللي فيه المنتجات المتاحه حاليا","103"
"1344","أي قاعة من فضلك","103"
"1345","امتى فى الاسكندرية","103"
"1346","من فضلك مكانكم فين بعد المعرض","103"
"1347","مش موجودين في معرض الكتاب زايد؟","103"
"1348","كتب تنمية المهارات العقليه عربي W63-2","104"
"1349","كتب تنمية المهارات العقليه عربي W63-2","104"
"1350","ثقتى بربى Eman SaLeh\nتشرفنا في الشركه في 42 عمارات العاملين بمصر للطيران امتداد شارع الثورة مصر الجديدة -الماظه بجوار المستشفى الوطني للعيون\nيوميا من 10 إلى 5 ماعدا الجمعه …See More","104"
"1351","بكام السن من 3 ل 4","104"
"1352","بكام لوسمحت وكنت عايزه العنوان","104"
"1353","السعر لو سمحت","104"
"1354","بازل 1000 قطعه كرتون W24-1","105"
"1355","بازل 1000 قطعه كرتون W24-1","105"
"1356","بكام","105"
"1357","ديناصور W28-17","106"
"1358","ديناصور W28-17","106"
"1359","طباعة سمايل W50-12","107"
"1360","طباعة سمايل W50-12","107"
"1361","كروت خورشيد ما الخطأ R14-6","108"
"1362","كروت خورشيد ما الخطأ R14-6","108"
"1363","مقياس الطول فوم W50-35","109"
"1364","مقياس الطول فوم W50-35","109"
"1365","السعر وإمكانية الشراء؟؟","110"
"1366","صيد سمك بلاستيك W5-7","111"
"1367","صيد سمك بلاستيك W5-7","111"
"1368","ليجو W71-15","112"
"1369","ليجو W71-15","112"
"1370","في ليجو ١٠٠٠ قطعه الكلاسيك","112"
"1371","موجود اكثر من نوع اختاري من الموقع","112"
"1372","صندوق الحروف الانجليزيه R8-14","114"
"1373","صندوق الحروف الانجليزيه R8-14","114"
"1374","المبتكر الصغير 500 جرام عصيان W48-5","115"
"1375","المبتكر الصغير 500 جرام عصيان W48-5","115"
"1376","متوفره من فضلك ؟؟؟","115"
"1377","ليجو W71-11","117"
"1378","ليجو W71-11","117"
"1379","مقاطع الحروف العربيه R8-15","118"
"1380","مقاطع الحروف العربيه R8-15","118"
"1381","السعر","118"
"1382","بازل 500 قطعه كرتون W24-2","119"
"1383","بازل 500 قطعه كرتون W24-2","119"
"1384","تمساح W28-21","120"
"1385","تمساح W28-21","120"
"1386","مريلة W50-32","121"
"1387","مريلة W50-32","121"
"1388","او سمحت هي دي اسعار الجملة ولا القطاعي","121"
"1389","لوحة تقطيع فاكهه او خضار W19-7","122"
"1390","لوحة تقطيع فاكهه او خضار W19-7","122"
"1391","طباعة 2 قطعه W50-13","123"
"1392","طباعة 2 قطعه W50-13","123"
"1393","جنجا بازل خشب W20-17","124"
"1394","جنجا بازل خشب W20-17","124"
"1395","الوان وجه W50-50","125"
"1396","الوان وجه W50-50","125"
"1397","كروت خورشيد الافعال المسلسه R14-2","126"
"1398","كروت خورشيد الافعال المسلسه R14-2","126"
"1399","سجادة بيبي W25-48","127"
"1400","سجادة بيبي W25-48","127"
"1401","ميكانو طائرة W12-12","128"
"1402","ميكانو طائرة W12-12","128"
"1403","اسورة سوفت W25-42","129"
"1404","اسورة سوفت W25-42","129"
"1405","45 بعد الخصم","129"
"1406","مقاطع الحروف العربية R8-13","130"
"1407","مقاطع الحروف العربية R8-13","130"
"1408","السعر","130"
"1409","بازل 300 قطعه W24-3","131"
"1410","بازل 300 قطعه W24-3","131"
"1411","ممكن صورة عالطبيعة وبكام لوسمحتي","131"
"1412","المبتكر الصغير 500 جرام مواسير W48-4","132"
"1413","المبتكر الصغير 500 جرام مواسير W48-4","132"
"1414","صيد سمك مغناطيس وسط W5-4","133"
"1415","صيد سمك مغناطيس وسط W5-4","133"
"1416","كروت خورشيد الافعال R14-1","134"
"1417","كروت خورشيد الافعال R14-1","134"
"1418","متواجدة فين في الاسكندريه","134"
"1419","طباعة 3 قطع W50-10","135"
"1420","طباعة 3 قطع W50-10","135"
"1421","رولا اسفنجية 4 قطع W50-11","136"
"1422","رولا اسفنجية 4 قطع W50-11","136"
"1423","بازل حروف عربي كبير R1-1","137"
"1424","بازل حروف عربي كبير R1-1","137"
"1425","العاب سحرية وخدع بصرية امنة علي الاطفال خامة بلاستيك عالي الجودة تجعل الطفل ينبهر بالنتيجة وتنمي الذ..","138"
"1426","العاب سحرية وخدع بصرية امنة علي الاطفال خامة بلاستيك عالي الجودة تجعل الطفل ينبهر بالنتيجة وتنمي الذ..","138"
"1427","في توصيل اونلاين؟","138"
"1428","السعر","138"
"1429","بكام","139"
"1430","محمود حجاج الأسعار داخل الرابط في البوست","139"
"1431","العاب الميكانو* محبب جدا للاطفال ويساعد في تعليم طفلك مبادئ الفك والتركيب حيث يستطيع تشكيل عده اشكال..","141"
"1432","العاب الميكانو* محبب جدا للاطفال ويساعد في تعليم طفلك مبادئ الفك والتركيب حيث يستطيع تشكيل عده اشكال..","141"
"1433","كم السعر","141"
"1434","الاسعار مكتوبه بعد الخصم","141"
"1435","بكام والشيتات بتاعتها لوحدها بكام","144"
"1436","الاسعار مكتوبه بعد الخصم","144"
"1437","مناسبة من سن كام ؟","145"
"1438","لعبة تفكيك الرموز تشتمل اللعبة على ( وحدة كسر الشفرة، 15 قطعة باللون الاحمر، 15 قطعة باللون الأ..","147"
"1439","لعبة تفكيك الرموز تشتمل اللعبة على ( وحدة كسر الشفرة، 15 قطعة باللون الاحمر، 15 قطعة باللون الأ..","147"
"1440","بكام معارفى","148"
"1441","محمود حجاج تشرفنا في الشركه في 42 عمارات العاملين بمصر للطيران امتداد شارع الثورة مصر الجديدة -الماظه بجوار المستشفى الوطني للعيون\nيوميا من 10 إلى 5 ماعدا الجمعه\nللتواصل مع المبيعات واتس آب 01001444798 …See More","148"
"1442","بكام","151"
"1443","5 جنيه بدل 7 جنيه","151"
"1444","بكام","151"
"1445","5 جنيه بدل 7 جنيه","151"
"1446","هما دول الا عوزاهم Taha Abd Elmohsen","151"
"1447","هتشاركوا فى معرض الكتاب فى القاهرة السنادى ولا لا؟","152"
"1448","ان شاء الله","152"
"1449","اب","152"
"1450","بكام","153"
"1451","كونكت فور  لعبة جماعية للكبار والصغار  يمكن لعبها باستخدام اللوح والأقراص تتكون ..","154"
"1452","كونكت فور  لعبة جماعية للكبار والصغار  يمكن لعبها باستخدام اللوح والأقراص تتكون ..","154"
"1453","العاب الميكانو* محبب جدا للاطفال ويساعد في تعليم طفلك مبادئ الفك والتركيب حيث يستطيع تشكيل عده اشكال..","155"
"1454","العاب الميكانو* محبب جدا للاطفال ويساعد في تعليم طفلك مبادئ الفك والتركيب حيث يستطيع تشكيل عده اشكال..","155"
"1455","مقاطع الحروف العربية R8-13","156"
"1456","مقاطع الحروف العربية R8-13","156"
"1457","بكم؟","156"
"1458","بكاَم","156"
"1459","من افضل الالعاب التي تنمي مهارة الفك والتركيب والتنسيق بين اليد والعين من خلال التنسيق بين اجزا..","158"
"1460","من افضل الالعاب التي تنمي مهارة الفك والتركيب والتنسيق بين اليد والعين من خلال التنسيق بين اجزا..","158"
"1461","لعبة تقطيع الفاكه أو الخضروات * لتشجيع الطفل على تقطيع الخضروات والفاكهه ثم جمعها معا مرة أخرى*..","160"
"1462","لعبة تقطيع الفاكه أو الخضروات * لتشجيع الطفل على تقطيع الخضروات والفاكهه ثم جمعها معا مرة أخرى*..","160"
"1463","لعبة بناء الكلمات R10-3","163"
"1464","لعبة بناء الكلمات R10-3","163"
"1465","مساطر التهيئة للكتابه R23-1","164"
"1466","مساطر التهيئة للكتابه R23-1","164"
"1467","بكام وفي خدمة توصيل","164"
"1468","السعر مكتوب اضغط الرابط","164"
"1469","هما كام مسطرة ؟\nو البيع بالدستة ولا القطعه","164"
"1470","يوجد بيع بالقطعه و الدسته","164"
"1471","ماسك القلم W53-37","165"
"1472","ماسك القلم W53-37","165"
"1473","نحصل عليه ازاي","165"
"1474","في توصيل للاسكندريه","165"
"1475","شكل المنتج على كارت ولا كرتونة","165"
"1476","محمود حجاج لا بالقطعه","165"
"1477","ممكن كتالوج","165"
"1478","مامت وهم موجود الكتالوج على الموقع الإلكتروني\nممكن تحمله www.safwatoys.com","165"
"1479","الصفوة لتنمية المهارات","166"
"1480","الله ينور بس فين الناس","166"
"1481","هتكونو متواجدين فى معرض ابو ظبى؟","166"
"1482","الصفوة لتنمية المهارات","167"
"1483","يوجد فرع ب لبنان؟؟","167"
"1484","هتبقوا متواجدين في معرض الكتاب في الرياض ؟","167"
"1485","فيه توصيل للرياض","167"
"1486","في توصيل للخرج","167"
"1487","ايمان احمد لا للاسف","167"
"1488","بتمنى امتداد المعرض حتى اجازه منتصف العام لو مش هتروحو الرياض","167"
"1489","نفسي ألاقي بازل من ١٠٠ قطعة و١٠٠٠ قطعة\nمتوفر عندكم ؟","167"
"1490","الصفوة لتنمية المهارات","167"
"1491","شركة محترمة ومنتجات ذات جودة عالية الله يوفقكم","167"
"1492","هدى الشاهد شكرا جزيلا يا فندم","167"
"1493","مفيش كتالوج للاسعار الخاصة بالمعرض؟","167"
"1494","م","167"
"1495","عايزه كتالوج أسعار الخاصه بالمعرض","167"
"1496","طيب هو معرض الكتاب عادةً ينتقل بعد جدة الى المدينة والرياض ، فهل حتكونو موجودين في معرض الكتاب اللي في المدينة ؟","167"
"1497","الصفوة لتنمية المهارات خسارة","167"
"1498","هل ستكونون موجودين في معرض الرياض","167"
"1499","الصفوة لتنمية المهارات أتمنى أن يكون لكم نصيب في الحضور","167"
"1500","في كتب والعاب قماش للرضع ??","167"
"1501","الصفوة لتنمية المهارات شكرا","167"
"1502","في مجموعة التخاطب وبكام لو\nسمحت","167"
"1503","اتمنى رؤيتكم في معرض الرياض..❤❤","167"
"1504","الصفوة لتنمية المهارات بالتوفيق يا رب... 🌹🌹","167"
"1505","مش جايين الخبر؟","167"
"1506","المكان فين","167"
"1507","المكان فين","167"
"1508","دعاء الكحلاوى جده\nبابحر الجنوبية ارض الفعاليات والأنشطة","167"
"1509","هو فى فرع للشركه فى مصر ؟؟","167"
"1510","تمام شكرا خالص","167"
"1511","فيه الكم فرع ب دبي-عجمان؟","167"
"1512","م","167"
"1513","هتكونو موجودين ف معرض الرياض؟","167"
"1514","الصفوة لتنمية المهارات\nشكرا جدا","167"
"1515","مفيش في الخبر معارض؟؟؟","167"
"1516","انا مسلمة حجابى فرحتى تشرفونا","167"
"1517","ماقلتوش\nبازل ال ١٠٠ قطعة بكام\nوال ١٠٠٠ قطعة","167"
"1518","نفس أسعار مصر","168"
"1519","بس متتاخريش\nانا المنتجات أصناف كثير لكن كميات مش كبيره","168"
"1520","مطلوب مندوب فرع لبنان اذا ممكن","168"
"1521","ياريت تنزلوا قائمه المنتجات والأسعار زي السنه اللي فاتت","168"
"1522","أم عمير للتواصل مع المبيعات وطلب كتالوج بالأسعار على الوتس آب 01001444798\nأو يمكنك زيارة الموقع الإلكتروني www.safwatoys.com","168"
"1523","الصفوة لتنمية المهارات","169"
"1524","التوصيل كام المعادى","170"
"1525","احمد لاشين للتواصل مع المبيعات واتس آب 01001444798","170"
"1526","هل يوجد توصيل","170"
