comment_id,comment,post_id
688,بعتلك خاص,167
689,ممكن اكثر من استفسار علي الخاص,167
690,من فضلك انا ممكن اخد قرض بضمان عقار او بضمان مشروع عربيه تويوتا,167
691,طب ممكن اعرف ايه البنك اللي ممكن يديني قرض بضمان عقار او مشروع,167
692,ممكن اعرف الأوراق المطلوبة للحصول علي قرض بدون وظيفة,167
693,أحمد عبد الباسط لازم وظيفه,167
694,عليا72الف للقاهرة مرتبي 2886 ممكن اخدقرض من بنك تاني ويسددالقديم,167
695,ناشئين للاندية\nأقصى قرض لك هو ٧٥ الف فقط,167
696,يبقى يتبقى ٣ الف,167
697,يارب,167
698,والي عنده معاش ايه شروطه وورثه المعاش,167
699,برجاء زيارة الرابط التالي لمزيد من التفاصيل\nhttp://www.bankygate.com/13634,167
700,عايز اعرف التفاصيل,167
701,ضياإ ضياإ مكتوبه في بوست,167
702,سجل تجاري وبطاقة ضربيه محل اكسسوارات وقطع غيار السيارات\nمهتم,167
703,برجاء زيارة الرابط التالي لمزيد من التفاصيل\nhttp://www.bankygate.com/12322,167
704,الصحفي محمد الهمامي\nكشف حساب بنك سنه,167
705,عليا 73الف إلى بنك QNB المرتب بتاعي 3500 موظف في شركه البريد فى امكانيه في مبلغ ثاني,167
706,صاحب عمل بسجل وموجود كشف حساب,167
707,محتاج قرض بس انا محل اقامتى اسوان اى اسهل طريقه لطلب قرض,167
708,قطاع خاص شركه صناعات هندسيه مرتبى 3500الى 4000Alladin Mai,167
709,المصرف المتحد ١٩٢٠٠,167
710,انا بسدد كل شهر ٢٥ الف كل العائد البنك بياخدة وعايزة اشتري سيارة هل في حل,167
711,سحر مصريه\nمش فاهم حضرتك,167
712,شرط تحويل الراتب ولا لا,167
713,كلمنى خاص,167
714,معاش جيش45سنه ينفع,167
715,في تمويل عقاري ؟,167
716,هل يمكن اخذ قرض لتمويل شراء عقار وايه الضمان,167
717,هل يوجد تمويل عقاري بكومبوند وايه المطلوب,167
718,حضرتك شركتي غير مكود ينفع نعمل قرض عادي,167
719,والدي ع المعاش ينفع ياخد قرض,167
720,مرتبي ٢٠٠٠ج شركه خاصه ينفع,167
721,م,167
722,طيب إذا واخد قرض,167
723,برجاء توضيح الوظيفة أو المهنة الحالية لافادة أكثر,168
724,لو كان البنك مأمن على العميل\nشركة التأمين هي من ستتولى السداد,170
725,أغلب القروض الجديدة مؤمن عليها من شركة التأمين فقط البطاقة ورقم الحساب وشهادة الوفاه الأصلية وتقدمها للبنك,170
726,م,171
727,ممكن نطبع ايسكور من اي بنك بصورة البطاقه,171
728,علشان تعرف عندك مشكله في الايسكور ولا لأ,171
729,هو يعني اية الاستعلام الاءتماني سلبي,171
730,ولو معناه الايسكور ازاي سلبي وانا كنت مطلعة من اسبوعين مفيهوش مشاكل,171
731,عبد الرحمن عبد العزيز ممكن تبعتهولي خاص,171
732,ممكن اعرف Sarah Saied,171
733,عبد الرحمن عبد العزيز تم الرد,171
734,م,171
735,"أهلا بحضرتك، برجاء توضيح طبيعة القرض المطلوب",173
736,\nعاوز الف جنية عاوز اعرف اي التفاصيل,173
737,"موظف أو غير موظف ❌🧑🏻‍💻... بتحويل الراتب أو بدون تحويل 💵❌\nعشان متتعبش وتدور كتير ع القرض اللي أنت محتاجه، في #بنكي جمعنالك تفاصيل القرض الشخصي في كل البنوك المصرية 🏛في مكان واحد\nعشان تختار القرض والبنك الأفضل ليك\nكل ا…See More",173
738,انا عيز قرض ١٠٠ الف,173
739,عايز قرض 20000عشرون.الف,173
740,15 يوم,174
741,محمدعيد أبوعيد,175
742,لمزيد من التفاصيل والتقديم علي القرض عبر موقعنا يرجي زيارة الرابط التالي\nhttps://www.bankygate.com/Banky/ProgramDetails/64532,175
743,لمزيد من التفاصيل والتقديم علي القرض عبر موقعنا يرجي زيارة الرابط التالي\nhttps://www.bankygate.com/Banky/Products/Personal-Loan...,176
744,"موظف أو غير موظف ❌🧑🏻‍💻... بتحويل الراتب أو بدون تحويل 💵❌\nعشان متتعبش وتدور كتير ع القرض اللي أنت محتاجه، في #بنكي جمعنالك تفاصيل القرض الشخصي في كل البنوك المصرية 🏛في مكان واحد\nعشان تختار القرض والبنك الأفضل ليك\nكل ا…See More",177
745,مش هتتلغي غالبا ومينفعش تفتح محفظة على رقم مربوط باي محفظة,179
746,ممكن سداد لقرض معاش,180
747,اناقرض شخصى وبقى متو شهرين,180
748,عاصفه الصحراء كلمني يافندم,180
749,طيب ونظام السيارات التقسيط اية,180
750,ممكن تفاصيل انا قرض شخصي ومتتظم ف السداد,180
751,قرض سياره دفعت 5 اقساط قبل التأجيل ال 6 شهور,180
752,عايز قرض الاوراق المطلوبة مني ايه,180
753,شغال فني كاميرات المراقبة ف محل مش شركه ومرتبي 5000Mohamed S Azab,180
754,ممكن تفاصيل اكثر,180
755,ضياء السيد كلمني 01123355226,180
756,عندك مشكله!,180
757,بعتلك خاص Mohamed S Azab,180
758,بنك ايه انا عميل بنك الاسكندريه,180
759,طيب نظام تمويل نوادى,180
760,السيراميك اشتغل ولا لسه,180
761,ممكن شراء مديونية مشروعات متناهي الصغر من بنك القاهرة,180
762,عبد الله المصري لا للاسف شخصي بس,180
763,الفايده كام ومده القسط وهل ممكن القرتين ولا واحد فقد والاوراق المطلوبه والضنات وشكرا,180
764,حسن عوض ممكن قرضين مافيش مشكله\nكلمني الصبح بافندم,180
765,بنك إيه ده إللي يسداد ويدي قرض كمان أنا من عملاء بنك ناصر الاجتماعى وعليا قرض حولي 20000الف,180
766,انا عايز اخد قرض من البنك صاحب عمل حر,180
767,ممكن الافاده,180
768,ممكن رقم حضرتك. علي الوتس عشان معنديش مسنجر. انا عايذ شراا. مديونيه,180
769,سيد محمد السيد محمدالسيد رقمي فوق كلمني,180
770,مش منتظم اوى ممكن حل,180
771,بنك سايب ليه فروع في البحر الأحمر,180
772,ممكن خاص,180
773,اية افضل بنك للتمويل العقاري واية الشروط,180
774,ممكن تفاصيل,180
775,اخدقرض ليه اكتر من سنه وعاوزاجدد من بنك تاني ايه المطلوب,180
776,قيمة القرض تحدد وفقا لقيمة الدخل الشهري أو نسبة عبء الدين,181
777,احمد سارة ايه؟,181
778,الا انت بتقوله ده اسمه fraud يعني عميل مرفوض مفيش بنك يطلع 300 الا لو متامن عليه ويعمل استعمال وظيفي ويعاين مكانك,181
779,حدد السن وصاحب معاش ام وريث,183
780,م,183
781,شهادات الدولار فايدتها ضعيفه جدا للاسف حوالى ٢٪؜ كل ٣شهور,184
782,لمزيد من التفاصيل حول شهادات الادخار بالدولار والتقديم عليها عبر موقعنا يرجي زيارة الرابط التالي\nhttps://bankygate.com/Banky/Products/Certificate-Deposit...,184
783,ممكن تعمل شهادة وتاخد قرض بضمان شهادة ٩٥ ٪ لو حضرتك مهتم,184
784,بحب أضيف لو معايا مبلغ دولارت ينفع احطهم في حسابي التوفير ولا لازم افتح حساب جديد,184
785,ينفع اخد قرض من بنك\nوقرض تانى من بنك تانى,184
786,"ينفع بشرط ألا يتخطي اجمالي الأقساط والالتزامات من قروض وبطاقات ائتمان 50% ؜ منً الدخل الشهري، بحيث يكون اجمالي الاقساط = نصف الدخل الشهري",184
787,"سيتم إعادة احتساب وتوزيع القسط متضمنا فائدة الستة شهور علي باقي اقساط القرض المتبقية بعد مدها بستة شهور\nتواصل مع البنك الخاص بك لمعرفة قيمة اقساطك الجديدة، أو يمكنك معرفتها عبر خدمة الانترنت البنكي",185
788,برجاء التواصل مع البنك لتحديث بياناتك ومتابعة إجراءاتك البنكية,186
789,لو هو محولها بالجنيه البنك العربي الافريقي بيديهالك بالجنيه مباشرة,187
790,البنك العربى الافريقى,187
791,برجاء توضيح طبيعة القرض المطلوب,188
792,لازم تقدم شكوي وتتابع مع خدمة العملاء,189
793,65 عام فى نهاية مدة القرض\nلمزيد من التفاصيل حول قرض أصحاب المعاشات والتقديم على القرض عبر موقعنا يرجي زيارة الرابط التالي\nhttps://www.bankygate.com/Banky/Products/Personal-Loan...,190
794,لمزيد من التفاصيل والتقديم علي القرض عبر موقعنا يرجي زيارة الرابط التالي\nhttps://www.bankygate.com/banky/bankProducts/44?productId=1,191
795,"السحب من اي ماكينة بدون أى عمولات حتى نهاية ديسمبر، والايداع بيكون من الماكينة التابعة للبنك",192
796,خلاف عبدالوهاب الخلايفه,193
797,السويفت كود بتاع البنك اللي هيتحول عليه الفلوس,193
798,رقم حساب الايبان الدولي مع التأكيد علي صحة كتابة اسم المحول إليه,193
799,شكر على الرد بس للعلم مفيش حاجه يقولك من اين للك هذا,193
800,برجاء توضيح استفسارك,194
801,هو انا لازم مدرستى تكون متكوده فالبنك سواء ده او ده ؟ انا معايا مفردات مرتب مختومه من البنك الاهلى ووصل نور و ميه حديثه و بطاقتى ساريه\nفهل علشان اخد قرض لازم تكون مدرستى متكوده ؟!!!!,194
802,ممكن حد يرد عليا بليز,194
803,م,194
804,م,194
805,لازم يتم سداد المديونية لغلق الحساب,195
806,برجاء تحديد المهنة الحالية لتفاصيل أكثر,196
807,حضرتك هتاخد القرض بضمان إيه؟,196
808,م,196
809,في اي نشاط قائم حتي لو مفيش اي اوراق ؟؟,196
810,لو معاك قرض او كرت مشتريات قبل كده بنك المشرق بيطلعها بصورة البطاقه,197
811,الشروط المطلوبة\n– الجنسية المصرية أو الإقامة بالنسبة للأجانب .\n– حد أدني للعمر 21 سنة للبطاقات الأصلية .…See More,197
812,لو حد عاوز يعملها وهوا طالب مش موظف,197
813,لازم حضرتك تكون موظف والمرتب مايقلش عن ٣٠٠٠ جنيه,197
814,افتكر ان واحد قالك بلاش مصاريف زيادة بدون داعي,197
815,"تحويل المرتب شرط أساسي، أو كشف حساب",199
816,لمزيد من التفاصيل والتقديم علي القرض عبر موقعنا يرجي زيارة الرابط التالي\nhttps://www.bankygate.com/banky/products/car-Loan,200
